objectid,type,pol_type,iso_ter,iso_sov,romnam,maplabel,Shape__Area,Shape__Length,total_country_area_km2,2025_Unclassified,2025_Potential,2025_Likely,2018_Unclassified,2018_Potential,2018_Likely,ch_Removal,ch_Downgrade,ch_NoChange,ch_Upgrade,ch_Addition
478,Land,Territory,MNP,USA,Northern Mariana Islands,Northern Mariana Is. (USA),534351852.6,379023.4872,463.5373477,0.374463938,NA,0.625536062,0.349525218,0.001771488,0.648703294,0.049888562,NA,0.925161595,NA,0.024949843
479,EEZ,200NM,PRI,USA,Not Applicable,Not Applicable,1.71685E+11,3015650.098,154973.6027,0.967034035,0.019914262,0.013051704,0.944703611,0.040733168,0.014563221,0.023211577,0.000199242,0.975645053,6.29742988393964e-05,0.000881154
480,Land,Territory,PRI,USA,Puerto Rico,Puerto Rico (USA),9996444454,1072450.648,8964.056594,NA,NA,1,0.641355428,0.034680531,0.323964041,NA,NA,0.323964041,0.034680531,0.641355428
481,EEZ,200NM,UMI,USA,Not Applicable,Not Applicable,2.07182E+12,11844838.81,1959264.817,0.856829495,0.000237021,0.142933484,0.808053777,0.000512495,0.191433728,0.063611816,7.4043005475661e-06,0.921473358,7.13240758425298e-05,0.014836098
482,Land,Territory,UMI,USA,Baker Island,Baker Island (USA),53616802.65,218578.5052,24.06130315,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA
483,EEZ,200NM,USA,USA,Not Applicable,Not Applicable,2.17252E+13,299385363.5,8604833.913,0.749559606,0.02237521,0.228065184,0.743438448,0.028268347,0.228293205,0.0169871,8.28122785485345e-05,0.971916392,0.000147755,0.010865941
484,Land,State,USA,USA,United States of America,United States of America,2.17311E+13,272171964.8,9465523.978,0.725579447,0.073476378,0.200944174,0.891398189,0.01425139,0.094350421,0.006919399,0.000398041,0.81879254,0.001151879,0.172738141
485,EEZ,200NM,VIR,USA,Not Applicable,Not Applicable,42220090481,1575936.252,38171.42273,0.969543749,0.016893744,0.013562507,0.940937758,0.042920875,0.016141366,0.030162662,8.51949087713258e-05,0.968131634,6.38379793737208e-05,0.001556671
486,Land,Non-Self Governing Territory,VIR,USA,United States Virgin Islands,United States Virgin Islands (USA),403101194.3,383859.1309,362.289171,0.114366732,0.02915051,0.856482759,0.283327728,0.267582407,0.449089865,0.065033013,0.026908236,0.449089971,0.224974771,0.233994009
487,EEZ,Overlapping claim,PRI; DOM,USA; DOM,Not Applicable,Not Applicable,21072606630,892339.0523,18296.85409,0.995093661,0.004906339,NA,0.993369886,0.006630114,NA,0.001723775,NA,0.998276225,NA,NA
488,EEZ,Joint regime,USA; RUS,USA; RUS,Not Applicable,Not Applicable,38270180018,1753992.129,8481.035123,0.999796051,NA,0.000203949,1,NA,NA,NA,NA,0.999796051,NA,0.000203949
489,Land,State,UZB,UZB,Uzbekistan,Uzbekistan,8.06188E+11,8602611.864,447702.2018,0.849396228,0.00012625,0.150477522,0.938180383,0.004057913,0.057761704,0.007303349,NA,0.892811,0.003798147,0.096087504
490,Land,State,VAT,VAT,Holy See,Holy See,951569.9379,4473.47259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,EEZ,200NM,VCT,VCT,Not Applicable,Not Applicable,38457093652,1140015.03,36402.30323,0.877146442,0.116643098,0.006210461,0.788310573,0.204998566,0.00669086,0.091788852,0.000160426,0.904983258,0.00011448,0.002952984
492,Land,State,VCT,VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,459325026.8,314578.5483,436.4620367,0.244308475,0.095418705,0.660272819,0.196554287,0.251918983,0.55152673,0.162246149,0.007638915,0.667921451,0.047701525,0.11449196
493,EEZ,200NM,VEN,VEN,Not Applicable,Not Applicable,5.00483E+11,16170913.14,472553.0572,0.873904491,0.023223187,0.102872322,0.847387504,0.051026422,0.101586075,0.029811577,2.84380787081483e-05,0.965667983,0.001197412,0.00329459
494,Land,State,VEN,VEN,Venezuela,Venezuela,9.32892E+11,17033606.22,910735.6609,0.418992184,0.037879663,0.543128153,0.32770748,0.295183591,0.377108929,0.165602166,0.001017693,0.651696663,0.107366016,0.074317462
495,EEZ,Overlapping claim,VEN; ABW; DOM,VEN; NLD; DOM,Not Applicable,Not Applicable,1205195701,353942.5767,1081.079884,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA
496,EEZ,200NM,VNM,VNM,Not Applicable,Not Applicable,7.91165E+11,19791459.11,750970.0771,0.98129882,0.012308578,0.006392602,0.99398611,0.000543386,0.005470504,0.001627976,0.000155724,0.983621063,0.000279971,0.014315266
497,Land,State,VNM,VNM,Viet Nam,Viet Nam,3.60608E+11,20681921.33,326822.8302,0.45799284,0.067370823,0.474636337,0.619908127,0.233615267,0.146476606,0.091408866,0.003689862,0.530682686,0.120894434,0.253324153
498,EEZ,200NM,VUT,VUT,Not Applicable,Not Applicable,6.83776E+11,6553290.836,623786.5436,0.965153924,0.023063739,0.011782337,0.993487353,0.000301331,0.006211315,0.000905883,0.0001477,0.969699206,7.89798778834676e-06,0.029239313
499,Land,State,VUT,VUT,Vanuatu,Vanuatu,13465216744,3180302.718,12265.76581,0.186879738,0.023617645,0.789502617,0.43185873,0.105377302,0.462763968,0.060244935,0.006397575,0.545446003,0.08268756,0.305223927
500,EEZ,200NM,WSM,WSM,Not Applicable,Not Applicable,1.38643E+11,2055690.604,130591.6068,0.934226478,0.00106955,0.064703972,0.987178126,0.000483824,0.01233805,0.000184748,6.36681073344544e-05,0.946468781,0.000146408,0.053136395
501,Land,State,WSM,WSM,Samoa,Samoa,3042526593,463154.8033,2841.826996,0.024827907,0.064884664,0.910287429,0.447333826,NA,0.552666174,0.009637693,0.005553138,0.552665557,NA,0.432143612
502,Land,Sovereignty unsettled,xAB,xAB,Abyei,Abyei,10962177047,413232.8522,10602.81376,0.999681771,0.000318229,NA,0.989499328,0.010500672,NA,0.010182443,NA,0.989817557,NA,NA
503,Land,Sovereignty unsettled,xAC,xAC,Aksai Chin,Not Applicable,45695745426,1329070.912,30552.06731,0.973500048,NA,0.026499952,0.9898911,0.000186843,0.009922056,0.000440005,NA,0.982542094,0.000186843,0.016831058
504,Land,Sovereignty unsettled,xJK,xJK,Jammu and Kashmir,Jammu and Kashmir *,2.77136E+11,3403517.475,187575.0549,0.861807358,0.088146688,0.050045954,0.93095683,0.014679771,0.054363399,0.005875586,0.019228838,0.885995183,0.013875335,0.075025058
505,Land,Sovereignty unsettled,xPI,xPI,Paracel Islands,Not Applicable,21542230.06,162039.4038,12.3154199,0.133438529,NA,0.866561471,0.066673871,NA,0.933326129,0.066764658,NA,0.933235342,NA,NA
506,Land,Sovereignty unsettled,xSI,xSI,Spratly Islands,Not Applicable,1955673.037,19166.62858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,EEZ,200NM,YEM,YEM,Not Applicable,Not Applicable,5.55957E+11,7230199.189,524478.5175,0.980311789,0.002950011,0.016738201,0.975158576,0.009332579,0.015508845,0.007055684,0.000101809,0.990733998,0.000206038,0.001902471
508,EEZ,200NM,YEM,YEM,Yemen,Yemen,2858593238,375061.8744,2649.386597,0.424898024,NA,0.575101976,0.423030894,NA,0.576969106,0.019225742,NA,0.963415646,NA,0.017358612
509,Land,State,YEM,YEM,Yemen,Yemen,4.9211E+11,5180592.868,452346.6771,0.907261881,0.054830729,0.03790739,0.962967264,0.013284041,0.023748695,0.002929528,0.002033384,0.924134515,0.012267661,0.058634911
510,EEZ,200NM,ZAF,ZAF,Not Applicable,Not Applicable,2.56826E+12,13696402.9,1546301.223,0.60193575,0.391671731,0.00639252,0.992422658,0.006344986,0.001232357,0.000680939,7.36788238798414e-05,0.60775263,0.000324905,0.391167847
511,Land,State,ZAF,ZAF,South Africa,South Africa,1.60625E+12,11228497.96,1220089.24,0.609769112,0.05990786,0.330323028,0.862992506,0.035310855,0.101696638,0.008045484,0.000246807,0.710535577,0.019903254,0.261268878
512,Land,State,ZMB,ZMB,Zambia,Zambia,7.99611E+11,6084571.984,750587.0375,0.798640937,0.036261672,0.165097391,0.794771288,0.068287785,0.136940927,0.044422041,0.000115723,0.904450987,0.010458857,0.040552393
513,Land,State,ZWE,ZWE,Zimbabwe,Zimbabwe,4.39708E+11,3225439.547,390693.7167,0.877273218,0.017028854,0.105697928,0.796868252,0.103175393,0.099956356,0.093644196,0.000132316,0.890412731,0.002571526,0.01323923
